id;name;completion_date;creation_date;important_to;user_id;glossary_of_purposes_id;is_checked;organisation_structure_id
468;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
469;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
470;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
471;Częsta zmiana przepisów prawa, ich różna interpretacja lub okresowe zmiany w linii orzecznictwa SKO i sądów administracyjnych może spowodować wydanie decyzji obciążonej wadą prawną;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
472;Awaria systemu informatycznego spowoduje brak możliwości wystawienia dokumentu w określonym terminie;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
473;Zagrożenie zdrowia i życia pracownika spowodowane agresywnym zachowaniem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
474;Wniesienie przez stronę postępowania wcześniej nieujawnionych dodatkowych dowodów dopiero na etapie prowadzenia postępowania przez organ odwoławczy, co może skutkować uchyleniem decyzji i przekazaniem do ponownego rozpatrzenia;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
475;Stwierdzenie wydania decyzji z rażącym naruszeniem prawa, spowoduje konieczność wypłaty odszkodowania, co skutkuje zmniejszeniem budżetu na pozostałe zadania;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
476;Korekta wniosku dokonywana przez wnioskodawcę w trakcie postępowania powoduje zwiększenie nakładu pracy i wydłużenie postępowania;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
477;Z powodu błędu pracownika nastąpi niewłaściwe przeprowadzenie postępowania administracyjnego skutkujące uchyleniem decyzji i/lub wydaniem wadliwej decyzji;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
478;Z powodu kontaktu ze zwięrzętami, nastąpi okaleczenie ciała, co skutkuje zagrożeniem zdrowia i życia;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
479;Z powodu kontaktu ze zwięrzętami, nastąpi zarażenie chorobą odzwierzęcą, co skutkuje zagrożeniem zdrowia i życia;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
480;Zagrożenie zdrowia i życia pracownika w wyniku wypadku w trakcie wykonywania czynności służbowych poza miejscem pracy;2017-12-04;2018-12-04;2017-12-04;14;58;true;null
481;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
482;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
483;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
484;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
485;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
486;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
487;Częsta zmiana przepisów prawa, ich różna interpretacja lub okresowe zmiany w linii orzecznictwa SKO i sądów administracyjnych może spowodować wydanie decyzji obciążonej wadą prawną;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
488;Awaria systemu informatycznego spowoduje brak możliwości wystawienia dokumentu w określonym terminie;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
489;Zagrożenie zdrowia i życia pracownika spowodowane agresywnym zachowaniem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
490;Wniesienie przez stronę postępowania wcześniej nieujawnionych dodatkowych dowodów dopiero na etapie prowadzenia postępowania przez organ odwoławczy, co może skutkować uchyleniem decyzji i przekazaniem do ponownego rozpatrzenia;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
491;Stwierdzenie wydania decyzji z rażącym naruszeniem prawa, spowoduje konieczność wypłaty odszkodowania, co skutkuje zmniejszeniem budżetu na pozostałe zadania;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
492;Korekta wniosku dokonywana przez wnioskodawcę w trakcie postępowania powoduje zwiększenie nakładu pracy i wydłużenie postępowania;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
493;Z powodu błędu pracownika nastąpi niewłaściwe przeprowadzenie postępowania administracyjnego skutkujące uchyleniem decyzji i/lub wydaniem wadliwej decyzji;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
494;Zagrożenie zdrowia i życia pracownika w wyniku wypadku w trakcie wykonywania czynności służbowych poza miejscem pracy;2017-12-04;2018-12-04;2017-12-04;14;59;true;null
495;Zmniejszenie zaplanowanych środków finansowych skutkuje ograniczeniem liczby wydarzeń lub ich zakresu;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
496;Błędna analiza spowoduje niedoszacowanie liczby uczestników skutkujące zagrożeniem życia/zdrowia uczestników                                                                ;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
497;Brak analizy potrzeb mieszkańców spowoduje niedostosowanie założeń wydarzenia do oczekiwań uczestników, co skutkuje niezadowoleniem mieszkańców, niską frekwencją i nieefektywnym wydatkowaniem środków;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
498;Absencja pracownika spowoduje nieterminowe przygotowanie umów skutkujące przesunięciem terminu lub odwołaniem wydarzenia;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
499;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
500;Nierzetelność wykonawców wydarzenia może skutkować spadkiem atrakcyjności i niezadowoleniem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
501;Z powodu rezygnacji wykonawcy z organizacji wydarzenia  lub nieobecności, odwołanie lub przesunięcie terminu jego realizacji skutkujące negatywnym odbiorem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
502;Wycofanie się sponsorów skutkujące wzrostem kosztów i obniżeniem atrakcyjności akcji;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
503;Z powodu niekorzystnych warunków pogodowych odwołanie wydarzenia zmiana terminu lub niska frekwencja, co skutkuje nieefektywnym wydatkowaniem środków;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
504;Awarie techniczne infrastrutkury skutkujące odwołaniem lub przesunięciem terminu wydarzenia;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
505;Brak odpowiedniej informacji oraz akcji promocyjnej wydarzenia spowoduje brak zainteresowania mieszkańców uczestnictwem;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
506;Brak zainteresowania organizacją wydarzenia wśród wykonawców skutkująca brakiem ofert na jej wykonanie;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
507;Z powodu zakłócenia porządku przez osoby trzecie, impreza zostanie przerwana lub zakłócona, co może skutkować niezadowoleniem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
508;Zastosowanie przez wykonawcę sprzętu niskiej jakości może być przyczyną awarii, która skutecznie uniemożliwi zrealizowanie akcji w zaplanowanym kształcie lub doprowadzi do jej odwołania;2017-12-04;2018-12-04;2017-12-04;14;60;true;null
509;Ze względu na trudność ze znalezieniem wykonawcy zadania niewykonanie zadania, co skutkuje negatywnym odbiorem wśród mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
510;Zmniejszenie środków finansowych na realizację zadania uniemożliwi realizację zadania na planowanym poziomie, skutkując zmniejszeniem atrakcyjności wśród mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
511;Z powodu braku analizy potrzeb mieszkańców, niedostosowanie założeń zadania do oczekiwań, co skutkuje niezadowoleniem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
512;Absencja pracownika spowoduje nieterminowe przygotowanie umów skutkujące przesunięciem terminu lub odwołaniem wydarzenia;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
513;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
514;Z powodu rezygnacji wykonawcy brak realizacji zadania, co skutkuje negatywnym odbiorem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
515;Nierzetelność wykonawców zadania może skutkować wypowiedzeniem umowy i koniecznością wyboru kolejnego, co wydłuży realizację;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
516;Zastosowanie przez wykonawcę materiału niskiej jakości może być przyczyną awarii urządzenia i skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
517;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
518;Przedłużająca się procedura przetargowa (protesty firm) skutkująca opóźnieniem w wyborze wykonawcy prac i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
519;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
520;Nieprzystąpienie wykonawcy do podpisania umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
521;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
522;Z powodu błędnej interpretacji przepisów przetarg zostanie unieważniony;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
523;Wyłonienie w przetargu nierzetelnego wykonawcy może skutkować niewłaściwą realizacją;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
524;Braki formalne we wszystkich ofertach spowodują nierozstrzygnięcie przetargu/konkursu;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
525;Niedoszacowanie kosztów może spowodować brak wyłonienia wykonawcy robót i nieterminową realizację zadania;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
526;Z powodu opóźnienia w procedurach przetargowych wyłonienie wykonawcy robót opóźni się, co spowoduje przesunięcie realizacji zadania w czasie;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
527;Brak ofert lub znikoma liczba podmiotów gotowych podjąć się realizacji zadania skutkujące brakiem rozstrzygnięcia konkursu/ przetargu;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
528;Błędy formalne w trakcie procedury przetargowej mogą spowodować nierozstrzygnięcie zamówienia;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
529;Brak płynnego uzupełnienia luk kadrowych wśród wykwalifikowanych pracowników w przypadku długotrwałej nieobecności pracownika skutkujący  opóźnieniem w realizacji zadania bądź jego niewykonaniem z powodu niemożności przygotowania postępowania przetargowego i pełnienia nadzoru nad realizacją celu;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
530;Nadmierne obciążenie personelu dodatkowym zadaniem z budżetu partycypacyjnego mogące skutkować niewykonaniem zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
531;Niezidentyfikowane uzbrojenie terenu może spowodować zagrożenie dla pracowników wykonawcy oraz wydłużenie czasu realizacji;2017-12-04;2018-12-04;2017-12-04;14;61;true;null
532;Kontakt z odpadami niebezpiecznymi skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
533;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
534;Opóźnienie w wyborze wykonawcy prac spowodowane przedłużającą się procedurą przetargową (protesty firm) skutkujące brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
535;Niedoszacowanie kosztów zadania skutkuje nieusunięciem wszystkich nielegalnych wysypisk;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
536;Zbyt długi okres realizacji powoduje zagrożenie epidemiologiczne, co skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
537;Nieuregulowany stan prawny nieruchomości powoduje brak możliwości ustalenia właściciela, co uniemożliwia usunięcie odpadów;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
538;Z powodu rezygnacji wykonawcy brak realizacji zadania, co skutkuje negatywnym odbiorem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
539;Nierzetelność wykonawców zadania może skutkować wypowiedzeniem umowy i koniecznością wyboru kolejnego, co wydłuży realizację;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
540;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
541;Przedłużająca się procedura przetargowa (protesty firm) skutkująca opóźnieniem w wyborze wykonawcy prac i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
542;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
543;Nieprzystąpienie wykonawcy do podpisania umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
544;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
545;Z powodu błędnej interpretacji przepisów przetarg zostanie unieważniony;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
546;Wyłonienie w przetargu nierzetelnego wykonawcy może skutkować niewłaściwą realizacją;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
547;Braki formalne we wszystkich ofertach spowodują nierozstrzygnięcie przetargu/konkursu;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
548;Niedoszacowanie kosztów może spowodować brak wyłonienia wykonawcy robót i nieterminową realizację zadania;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
549;Brak ofert lub znikoma liczba podmiotów gotowych podjąć się realizacji zadania skutkujące brakiem rozstrzygnięcia konkursu/ przetargu;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
550;Błędy formalne w trakcie procedury przetargowej mogą spowodować nierozstrzygnięcie zamówienia;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
551;Brak płynnego uzupełnienia luk kadrowych wśród wykwalifikowanych pracowników w przypadku długotrwałej nieobecności pracownika skutkujący  opóźnieniem w realizacji zadania bądź jego niewykonaniem z powodu niemożności przygotowania postępowania przetargowego i pełnienia nadzoru nad realizacją celu;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
552;Niepełne wydatkowanienie środków przeznaczonych na realizację zadania w związku z nie wykonaniem zlecenia przez wykonawcę lub wykonanie zlecenia niezgodnie z umową skutkuje opóźnieniem realizacji;2017-12-04;2018-12-04;2017-12-04;14;62;true;null
553;Uchylanie się od wykonania decyzji nakazujących usunięcie odpadów skutkuje wszczęciem postępowania egzekucyjnego;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
554;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
555;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
556;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
557;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
558;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
559;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
560;Częsta zmiana przepisów prawa, ich różna interpretacja lub okresowe zmiany w linii orzecznictwa SKO i sądów administracyjnych może spowodować wydanie decyzji obciążonej wadą prawną;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
561;Awaria systemu informatycznego spowoduje brak możliwości wystawienia dokumentu w określonym terminie;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
562;Zagrożenie zdrowia i życia pracownika spowodowane agresywnym zachowaniem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
563;Wniesienie przez stronę postępowania wcześniej nieujawnionych dodatkowych dowodów dopiero na etapie prowadzenia postępowania przez organ odwoławczy, co może skutkować uchyleniem decyzji i przekazaniem do ponownego rozpatrzenia;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
564;Stwierdzenie wydania decyzji z rażącym naruszeniem prawa, spowoduje konieczność wypłaty odszkodowania, co skutkuje zmniejszeniem budżetu na pozostałe zadania;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
565;Z powodu błędu pracownika nastąpi niewłaściwe przeprowadzenie postępowania administracyjnego skutkujące uchyleniem decyzji i/lub wydaniem wadliwej decyzji;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
566;Zagrożenie zdrowia i życia pracownika w wyniku wypadku w trakcie wykonywania czynności służbowych poza miejscem pracy;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
567;Z powodu kontaktu ze zwięrzętami, nastąpi okaleczenie ciała, co skutkuje zagrożeniem zdrowia i życia;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
568;Z powodu kontaktu ze zwięrzętami, nastąpi zarażenie chorobą odzwierzęcą, co skutkuje zagrożeniem zdrowia i życia;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
569;Zagrożenie zdrowia i życia pracownika z powodu wykonywania czynności służbowych poza miejscem pracy na terenach zieleni związane z zachorowaniem np. na boreliozę, odkleszczowe zapalenie mózgu;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
570;Wykonanie zastępcze spowoduje konieczność wydatkowania środków, co może skutkować brakiem realizacji innych zadań;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
571;Narażenie zdrowia i życia na skutek kontaktu przcownika z substancjami niebezpiecznymi;2017-12-04;2018-12-04;2017-12-04;14;63;true;null
572;Nieprawidłowe wypełnienie deklaracji przez kontrahenta skutkujące koniecznością wezwania do poprawy deklaracji lub przeprowadzenia postępowania podatkowego;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
573;Niezłożenie deklaracji w przewidzianym terminie skutkujące koniecznością przeprowadzenia postępowania podatkowego;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
574;Deklaracje przekazywane drogą elektroniczną (e-puap) z kilkumiesięcznym opóźnieniem skutkują błędnym naliczeniem opłaty;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
575;Niewprowadzenie złożonych deklaracji do systemu w związku z błędami w składanych deklaracjach skutkuje nieosiągnięciem zaplanowanego dochodu;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
576;Niekompletne deklaracje (z błędami) i/lub ich brak powoduje, że środki wpłacane są w kwocie zbyt niskiej lub zbyt wysokiej lub nie są wpłacane;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
577;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
578;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
579;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
580;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
581;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
582;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
583;Z powodu zaginięcia deklaracji dane nie zostaną wprowadzone do systemu informatycznego, co skutkuje utratą wizerunku urzędu;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
584;Brak informacji o nabyciu/zbyciu nieruchomości skutkuje nieujęciem w bazie i brakiem zobowiązania do zapłaty;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
585;Błędy w decyzji spowodują uchylenie lub stwierdzenie nieważności decyzji, co może skutkować nieosiągnięciem planowanego dochodu;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
586;Awaria systemu informatycznego spowoduje brak możliwości wystawienia dokumentu w określonym terminie;2017-12-04;2018-12-04;2017-12-04;14;64;true;null
587;Kontakt z odpadami niebezpiecznymi skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
588;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
589;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
590;Opóźnienie w wyborze wykonawcy prac spowodowane przedłużającą się procedurą przetargową (protesty firm) skutkujące brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
591;Niedoszacowanie kosztów zadania skutkuje nieusunięciem wszystkich nielegalnych wysypisk;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
592;Zbyt długi okres realizacji powoduje zagrożenie epidemiologiczne, co skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
593;Nieuregulowany stan prawny nieruchomości powoduje brak możliwości ustalenia właściciela, co uniemożliwia usunięcie odpadów;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
594;Z powodu rezygnacji wykonawcy brak realizacji zadania, co skutkuje negatywnym odbiorem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
595;Nierzetelność wykonawców może skutkować wypowiedzeniem umowy i koniecznością wyboru kolejnego, co wydłuży realizację;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
596;Zastosowanie przez wykonawcę materiału niskiej jakości może być przyczyną awarii urządzenia i skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
597;Przedłużająca się procedura przetargowa (protesty firm) skutkująca opóźnieniem w wyborze wykonawcy prac i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
598;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
599;Nieprzystąpienie wykonawcy do podpisania umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
600;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
601;Z powodu błędnej interpretacji przepisów przetarg zostanie unieważniony;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
602;Braki formalne we wszystkich ofertach spowodują nierozstrzygnięcie przetargu/konkursu;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
603;Niedoszacowanie kosztów może spowodować brak wyłonienia wykonawcy robót i nieterminową realizację zadania;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
604;Brak ofert lub znikoma liczba podmiotów gotowych podjąć się realizacji zadania skutkujące brakiem rozstrzygnięcia konkursu/ przetargu;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
605;Błędy formalne w trakcie procedury przetargowej mogą spowodować nierozstrzygnięcie zamówienia;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
606;Brak płynnego uzupełnienia luk kadrowych wśród wykwalifikowanych pracowników w przypadku długotrwałej nieobecności pracownika skutkujący  opóźnieniem w realizacji zadania bądź jego niewykonaniem z powodu niemożności przygotowania postępowania przetargowego i pełnienia nadzoru nad realizacją celu;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
607;Niepełne wydatkowanienie środków przeznaczonych na realizację zadania w związku z nie wykonaniem zlecenia przez wykonawcę lub wykonanie zlecenia niezgodnie z umową skutkuje opóźnieniem realizacji;2017-12-04;2018-12-04;2017-12-04;14;65;true;null
608;Kontakt z odpadami niebezpiecznymi skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;66;true;null
609;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;66;true;null
610;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;66;true;null
611;Opóźnienie w wyborze wykonawcy prac spowodowane przedłużającą się procedurą przetargową (protesty firm) skutkujące brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;66;true;null
